Dato;Parameter;AverageValue;Layer
2017-05-15;Salinitet;22.7175;Surface
2017-05-15;Temperatur;10.040000000000001;Bottom
2017-05-15;Temperatur;12.73;Surface
2017-06-06;Oxygen indhold;6.657500000000001;Bottom
2017-06-06;Oxygen indhold;8.432500000000001;Surface
2017-06-06;Oxygenmætning;77.25;Bottom
2017-06-06;Oxygenmætning;98.0;Surface
2017-06-06;Salinitet;25.68;Bottom
2017-06-06;Salinitet;25.0825;Surface
2017-06-06;Temperatur;14.82875;Bottom
2017-06-06;Temperatur;15.035;Surface
2017-06-19;Oxygen indhold;6.9957142857142856;Bottom
2017-06-19;Oxygen indhold;9.115;Surface
2017-06-19;Oxygenmætning;86.0;Bottom
2017-06-19;Oxygenmætning;114.25;Surface
2017-06-19;Salinitet;25.75;Bottom
2017-06-19;Salinitet;25.1475;Surface
2017-06-19;Temperatur;17.807142857142857;Bottom
2017-06-19;Temperatur;18.9;Surface
2017-07-03;Oxygen indhold;7.510909090909092;Bottom
2017-07-03;Oxygen indhold;7.655;Surface
2017-07-03;Oxygenmætning;89.27272727272727;Bottom
2017-07-03;Oxygenmætning;91.0;Surface
2017-07-03;Salinitet;25.152727272727272;Bottom
2017-07-03;Salinitet;25.08;Surface
2017-07-03;Temperatur;16.227272727272727;Bottom
2017-07-03;Temperatur;16.2225;Surface
2017-07-24;Oxygen indhold;6.012857142857143;Bottom
2017-07-24;Oxygen indhold;8.798;Surface
2017-07-24;Oxygenmætning;74.14285714285714;Bottom
2017-07-24;Oxygenmætning;107.2;Surface
2017-07-24;Salinitet;25.13714285714286;Bottom
2017-07-24;Salinitet;24.472;Surface
2017-07-24;Temperatur;18.055714285714284;Bottom
2017-07-24;Temperatur;17.78;Surface
2017-08-07;Oxygen indhold;6.61;Bottom
2017-08-07;Oxygen indhold;6.8575;Surface
2017-08-07;Oxygenmætning;82.0;Bottom
2017-08-07;Oxygenmætning;85.0;Surface
2017-08-07;Salinitet;27.563333333333333;Bottom
2017-08-07;Salinitet;27.372500000000002;Surface
2017-08-07;Temperatur;17.592222222222222;Bottom
2017-08-07;Temperatur;17.5975;Surface
2017-08-16;Oxygen indhold;5.468571428571429;Bottom
2017-08-16;Oxygen indhold;8.765;Surface
2017-08-16;Oxygenmætning;66.85714285714286;Bottom
2017-08-16;Oxygenmætning;105.5;Surface
2017-08-16;Salinitet;26.414285714285715;Bottom
2017-08-16;Salinitet;24.8625;Surface
2017-08-16;Temperatur;17.21;Bottom
2017-08-16;Temperatur;17.017500000000002;Surface
2017-08-28;Oxygen indhold;2.0124999999999997;Bottom
2017-08-28;Oxygen indhold;9.964;Surface
2017-08-28;Oxygenmætning;24.75;Bottom
2017-08-28;Oxygenmætning;120.6;Surface
2017-08-28;Salinitet;27.1275;Bottom
2017-08-28;Salinitet;24.894;Surface
2017-08-28;Temperatur;17.57125;Bottom
2017-08-28;Temperatur;17.214;Surface
2017-09-12;Oxygen indhold;3.48;Bottom
2017-09-12;Oxygen indhold;6.975;Surface
2017-09-12;Oxygenmætning;42.25;Bottom
2017-09-12;Oxygenmætning;82.0;Surface
2017-09-12;Salinitet;27.915;Bottom
2017-09-12;Salinitet;25.5175;Surface
2017-09-12;Temperatur;16.5575;Bottom
2017-09-12;Temperatur;15.7225;Surface
2017-10-03;Oxygen indhold;4.507777777777778;Bottom
2017-10-03;Oxygen indhold;7.363333333333333;Surface
2017-10-03;Oxygenmætning;52.77777777777778;Bottom
2017-10-03;Oxygenmætning;84.0;Surface
2017-10-03;Salinitet;27.492222222222225;Bottom
2017-10-03;Salinitet;25.069999999999997;Surface
2017-10-03;Temperatur;14.870000000000001;Bottom
2017-10-03;Temperatur;14.17;Surface
2017-10-18;Oxygen indhold;8.088888888888889;Bottom
2017-10-18;Oxygen indhold;8.4675;Surface
2017-10-18;Oxygenmætning;89.33333333333333;Bottom
2017-10-18;Oxygenmætning;93.25;Surface
2017-10-18;Salinitet;25.982222222222223;Bottom
2017-10-18;Salinitet;25.545;Surface
2017-10-18;Temperatur;12.464444444444444;Bottom
2017-10-18;Temperatur;12.515;Surface
2017-10-30;Oxygen indhold;8.632222222222222;Bottom
2017-10-30;Oxygen indhold;8.5125;Surface
2017-10-30;Oxygenmætning;90.55555555555556;Bottom
2017-10-30;Oxygenmætning;88.25;Surface
2017-10-30;Salinitet;25.66444444444444;Bottom
2017-10-30;Salinitet;24.925;Surface
2017-10-30;Temperatur;10.11888888888889;Bottom
2017-10-30;Temperatur;10.0;Surface
2017-11-21;Oxygen indhold;9.057142857142857;Bottom
2017-11-21;Oxygen indhold;9.26;Surface
2017-11-21;Oxygenmætning;87.28571428571429;Bottom
2017-11-21;Oxygenmætning;88.0;Surface
2017-11-21;Salinitet;26.125714285714285;Bottom
2017-11-21;Salinitet;25.585199999999997;Surface
2017-11-21;Temperatur;6.541857142857142;Bottom
2017-11-21;Temperatur;5.8872;Surface
2017-12-06;Oxygen indhold;10.477777777777778;Bottom
2017-12-06;Oxygen indhold;10.42;Surface
2017-12-06;Oxygenmætning;97.11111111111111;Bottom
2017-12-06;Oxygenmætning;97.0;Surface
2017-12-06;Salinitet;25.419555555555558;Bottom
2017-12-06;Salinitet;25.073;Surface
2017-12-06;Temperatur;5.041666666666667;Bottom
2017-12-06;Temperatur;5.085;Surface
2017-12-19;Oxygen indhold;9.728571428571428;Bottom
2017-12-19;Oxygen indhold;10.9;Surface
2017-12-19;Oxygenmætning;89.28571428571429;Bottom
2017-12-19;Oxygenmætning;93.0;Surface
2017-12-19;Salinitet;27.300285714285714;Bottom
2017-12-19;Salinitet;23.7586;Surface
2017-12-19;Temperatur;4.002;Bottom
2017-12-19;Temperatur;2.1264;Surface
