ObservationsStedNr;ObservationsStedNavn;AlternativStationsNr;X_UTM32;Y_UTM32;Længde;Bredde;Dato;UndersoegelsesNr;Parameter;Enhed;Prøvetagningsudstyr;Dybde (m);MålingX_UTM32;MalingY_UTM32;KorrektionsFaktor;OriginalResultat;KorrigeretResultat;QANiveau;Kvalitet
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;2.37;504653;6275182;1.0;25.81;25.81;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;2.58;504653;6275182;1.0;26.19;26.19;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;2.83;504653;6275182;1.0;26.37;26.37;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;3.0;504653;6275182;1.0;26.38;26.38;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;3.21;504653;6275182;1.0;26.46;26.46;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;3.41;504653;6275182;1.0;26.48;26.48;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;3.6;504653;6275182;1.0;26.61;26.61;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;3.77;504653;6275182;1.0;26.64;26.64;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;4.01;504653;6275182;1.0;26.66;26.66;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;4.23;504653;6275182;1.0;26.66;26.66;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;4.38;504653;6275182;1.0;26.66;26.66;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Salinitet;promille;Ketcher;4.47;504653;6275182;1.0;26.66;26.66;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.17;504653;6275182;1.0;12.2;12.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.37;504653;6275182;1.0;12.1;12.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.62;504653;6275182;1.0;12.0;12.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.81;504653;6275182;1.0;11.7;11.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.01;504653;6275182;1.0;10.4;10.4;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.18;504653;6275182;1.0;10.2;10.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.4;504653;6275182;1.0;9.8;9.8;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.61;504653;6275182;1.0;8.2;8.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.81;504653;6275182;1.0;8.1;8.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;1.98;504653;6275182;1.0;8.0;8.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.2;504653;6275182;1.0;7.9;7.9;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.37;504653;6275182;1.0;7.8;7.8;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.58;504653;6275182;1.0;7.6;7.6;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;2.83;504653;6275182;1.0;6.0;6.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.0;504653;6275182;1.0;5.7;5.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.21;504653;6275182;1.0;5.4;5.4;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.41;504653;6275182;1.0;5.4;5.4;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.6;504653;6275182;1.0;5.2;5.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;3.77;504653;6275182;1.0;5.0;5.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.01;504653;6275182;1.0;5.1;5.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.23;504653;6275182;1.0;5.2;5.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.38;504653;6275182;1.0;5.5;5.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygen indhold;mg/l;Ketcher;4.47;504653;6275182;1.0;5.9;5.9;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;0.17;504653;6275182;1.0;84.0;84.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;0.37;504653;6275182;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;0.62;504653;6275182;1.0;83.0;83.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;0.81;504653;6275182;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.01;504653;6275182;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.18;504653;6275182;1.0;82.0;82.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.4;504653;6275182;1.0;81.0;81.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.61;504653;6275182;1.0;68.0;68.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.81;504653;6275182;1.0;68.0;68.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;1.98;504653;6275182;1.0;67.0;67.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;2.2;504653;6275182;1.0;67.0;67.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;2.37;504653;6275182;1.0;66.0;66.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;2.58;504653;6275182;1.0;64.0;64.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;2.83;504653;6275182;1.0;51.0;51.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;3.0;504653;6275182;1.0;49.0;49.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;3.21;504653;6275182;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;3.41;504653;6275182;1.0;46.0;46.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;3.6;504653;6275182;1.0;44.0;44.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;3.77;504653;6275182;1.0;42.0;42.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;4.01;504653;6275182;1.0;44.0;44.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;4.23;504653;6275182;1.0;44.0;44.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;4.38;504653;6275182;1.0;47.0;47.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Oxygenmætning;pct;Ketcher;4.47;504653;6275182;1.0;50.0;50.0;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;0.17;504653;6275182;1.0;0.1;0.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;0.37;504653;6275182;1.0;0.09;0.09;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;0.62;504653;6275182;1.0;0.1;0.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;0.81;504653;6275182;1.0;0.11;0.11;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.01;504653;6275182;1.0;0.35;0.35;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.18;504653;6275182;1.0;0.78;0.78;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.4;504653;6275182;1.0;0.84;0.84;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.61;504653;6275182;1.0;0.91;0.91;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.81;504653;6275182;1.0;0.95;0.95;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;1.98;504653;6275182;1.0;1.02;1.02;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;2.2;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;2.37;504653;6275182;1.0;1.1;1.1;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;2.58;504653;6275182;1.0;1.2;1.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;2.83;504653;6275182;1.0;1.2;1.2;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;3.0;504653;6275182;1.0;1.32;1.32;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;3.21;504653;6275182;1.0;1.33;1.33;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;3.41;504653;6275182;1.0;1.22;1.22;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;3.6;504653;6275182;1.0;1.09;1.09;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;3.77;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;4.01;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;4.23;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;4.38;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833;56.62083003168142;2010-03-04 00:00:00;1;Temperatur;grader C;Ketcher;4.47;504653;6275182;1.0;1.06;1.06;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;0.22;504653;6275183;1.0;0.64;0.64;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;0.42;504653;6275183;1.0;0.5;0.5;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;0.62;504653;6275183;1.0;0.48;0.48;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;0.76;504653;6275183;1.0;0.54;0.54;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;0.99;504653;6275183;1.0;7.73;7.73;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.18;504653;6275183;1.0;19.77;19.77;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.42;504653;6275183;1.0;22.27;22.27;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.45;504653;6275183;1.0;22.92;22.92;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.57;504653;6275183;1.0;23.51;23.51;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.79;504653;6275183;1.0;24.05;24.05;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;1.98;504653;6275183;1.0;24.78;24.78;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.17;504653;6275183;1.0;25.27;25.27;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.37;504653;6275183;1.0;25.55;25.55;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.54;504653;6275183;1.0;25.81;25.81;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.61;504653;6275183;1.0;25.88;25.88;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.78;504653;6275183;1.0;25.99;25.99;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;2.97;504653;6275183;1.0;26.17;26.17;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;3.17;504653;6275183;1.0;26.27;26.27;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;3.39;504653;6275183;1.0;26.39;26.39;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;3.58;504653;6275183;1.0;26.42;26.42;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;3.77;504653;6275183;1.0;26.53;26.53;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;3.97;504653;6275183;1.0;26.52;26.52;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;4.02;504653;6275183;1.0;26.56;26.56;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;4.19;504653;6275183;1.0;26.56;26.56;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;4.38;504653;6275183;1.0;26.58;26.58;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Salinitet;promille;Ketcher;4.55;504653;6275183;1.0;26.57;26.57;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.22;504653;6275183;1.0;11.7;11.7;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.42;504653;6275183;1.0;11.4;11.4;D, FDC faglig kontrol;Godkendt
93740007;VIB3727-00001;VIB3727-00001;504653;6275183;9.075833000000001;56.620833031681414;2010-03-16 00:00:00;1;Oxygen indhold;mg/l;Ketcher;0.62;504653;6275183;1.0;11.5;11.5;D, FDC faglig kontrol;Godkendt
